"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 07 07:15:20 GMT 2023","Tue Feb 07 07:15:20 GMT 2023","170","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isDisplayed","isDisplayed",""
"passed","Tue Feb 07 07:15:24 GMT 2023","Tue Feb 07 07:15:24 GMT 2023","120","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","switchToWindowById","switchToWindowById",""
"passed","Tue Feb 07 07:15:23 GMT 2023","Tue Feb 07 07:15:23 GMT 2023","21","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByCookieObject","deleteCookieByCookieObject",""
"passed","Tue Feb 07 07:15:38 GMT 2023","Tue Feb 07 07:15:38 GMT 2023","25","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfAllElementsLocatedBy","presenceOfAllElementsLocatedBy",""
"passed","Tue Feb 07 07:15:14 GMT 2023","Tue Feb 07 07:15:14 GMT 2023","430","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriverWait","storeAlertWithWebDriverWait",""
"passed","Tue Feb 07 07:15:12 GMT 2023","Tue Feb 07 07:15:13 GMT 2023","475","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriver","storeAlertWithWebDriver",""
"passed","Tue Feb 07 07:15:09 GMT 2023","Tue Feb 07 07:15:09 GMT 2023","261","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","openUrlWithNavigate","openUrlWithNavigate",""
"passed","Tue Feb 07 07:15:35 GMT 2023","Tue Feb 07 07:15:35 GMT 2023","65","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfAllElementsList","invisibilityOfAllElementsList",""
"passed","Tue Feb 07 07:15:44 GMT 2023","Tue Feb 07 07:15:44 GMT 2023","7","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlContains","urlContains",""
"passed","Tue Feb 07 07:15:41 GMT 2023","Tue Feb 07 07:15:42 GMT 2023","40","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElementLocated","textToBePresentInElementLocated",""
"passed","Tue Feb 07 07:15:46 GMT 2023","Tue Feb 07 07:15:46 GMT 2023","56","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","waitWithExpectedCondition","waitWithExpectedCondition",""
