"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 07 07:20:43 GMT 2023","Tue Feb 07 07:20:43 GMT 2023","41","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteAllCookies","deleteAllCookies",""
"passed","Tue Feb 07 07:20:57 GMT 2023","Tue Feb 07 07:20:57 GMT 2023","5","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlContains","urlContains",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllInputElementsWithMaxOrMinValueWhenValueIsInvalidAccordingToLimitations","selectAllInputElementsWithMaxOrMinValueWhenValueIsInvalidAccordingToLimitations","COMING SOON"
"passed","Tue Feb 07 07:20:41 GMT 2023","Tue Feb 07 07:20:41 GMT 2023","30","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","xpath","xpath",""
"passed","Tue Feb 07 07:20:30 GMT 2023","Tue Feb 07 07:20:30 GMT 2023","447","Main suite","Selenium Web Driver Tests","vznd.selenium.MouseActionsTest","vznd.selenium.MouseActionsTest","moveToElement","moveToElement",""
"passed","Tue Feb 07 07:20:28 GMT 2023","Tue Feb 07 07:20:28 GMT 2023","470","Main suite","Selenium Web Driver Tests","vznd.selenium.BrowserNavigationTest","vznd.selenium.BrowserNavigationTest","pressBackBrowserButton","pressBackBrowserButton",""
"passed","Tue Feb 07 07:20:44 GMT 2023","Tue Feb 07 07:20:44 GMT 2023","24","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsSelectListsTest","vznd.selenium.ElementsSelectListsTest","getOptions","getOptions",""
"passed","Tue Feb 07 07:20:46 GMT 2023","Tue Feb 07 07:20:46 GMT 2023","46","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","frameToBeAvailableAndSwitchToItByElement","frameToBeAvailableAndSwitchToItByElement",""
"passed","Tue Feb 07 07:20:37 GMT 2023","Tue Feb 07 07:20:38 GMT 2023","291","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","setWindowSize","setWindowSize",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithIdSpecificStarting","selectAllElementsWithIdSpecificStarting","COMING SOON"
"passed","Tue Feb 07 07:20:58 GMT 2023","Tue Feb 07 07:20:58 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOf","visibilityOf",""
"passed","Tue Feb 07 07:20:27 GMT 2023","Tue Feb 07 07:20:27 GMT 2023","75","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getTagName","getTagName",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithAttributeValueEqualTo","selectAllElementsWithAttributeValueEqualTo","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.FluentWaitTest","vznd.selenium.FluentWaitTest","fluentWait","fluentWait","COMING SOON"
"passed","Tue Feb 07 07:20:56 GMT 2023","Tue Feb 07 07:20:56 GMT 2023","5","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","titleContains","titleContains",""
"passed","Tue Feb 07 07:20:54 GMT 2023","Tue Feb 07 07:20:54 GMT 2023","34","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textMatches","textMatches",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowDimensionsFromObject","getWindowDimensionsFromObject",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","maximizeWindow","maximizeWindow",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithIdAttribute","selectAllElementsWithIdAttribute","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithClassAndId","selectAllElementsWithClassAndId","COMING SOON"
"passed","Tue Feb 07 07:20:30 GMT 2023","Tue Feb 07 07:20:30 GMT 2023","44","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isEnabled","isEnabled",""
"passed","Tue Feb 07 07:20:44 GMT 2023","Tue Feb 07 07:20:44 GMT 2023","91","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeClickableByElement","elementToBeClickableByElement",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","jsReturnsValue","jsReturnsValue","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllEnabledFormElements","selectAllEnabledFormElements","COMING SOON"
"passed","Tue Feb 07 07:20:54 GMT 2023","Tue Feb 07 07:20:54 GMT 2023","30","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textToBePresentInElement","textToBePresentInElement",""
"passed","Tue Feb 07 07:20:36 GMT 2023","Tue Feb 07 07:20:37 GMT 2023","402","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","waitForAlertAbsence","waitForAlertAbsence",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithTag","selectAllElementsWithTag","COMING SOON"
"passed","Tue Feb 07 07:20:41 GMT 2023","Tue Feb 07 07:20:41 GMT 2023","40","Main suite","Selenium Web Driver Tests","vznd.selenium.FramesTest","vznd.selenium.FramesTest","switchToFrameUsingIndex","switchToFrameUsingIndex",""
"passed","Tue Feb 07 07:20:31 GMT 2023","Tue Feb 07 07:20:31 GMT 2023","51","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","closeTab","closeTab",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","statelessOf","statelessOf","COMING SOON"
"passed","Tue Feb 07 07:20:43 GMT 2023","Tue Feb 07 07:20:44 GMT 2023","128","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsSelectListsTest","vznd.selenium.ElementsSelectListsTest","getFirstSelectedOption","getFirstSelectedOption",""
"passed","Tue Feb 07 07:20:25 GMT 2023","Tue Feb 07 07:20:26 GMT 2023","876","Main suite","Selenium Web Driver Tests","vznd.selenium.MouseActionsTest","vznd.selenium.MouseActionsTest","clickAndHold","clickAndHold",""
"passed","Tue Feb 07 07:20:44 GMT 2023","Tue Feb 07 07:20:44 GMT 2023","33","Main suite","Selenium Web Driver Tests","vznd.selenium.CookiesTest","vznd.selenium.CookiesTest","deleteCookieByCookieObject","deleteCookieByCookieObject",""
"passed","Tue Feb 07 07:20:39 GMT 2023","Tue Feb 07 07:20:39 GMT 2023","72","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","partialLinkText","partialLinkText",""
"passed","Tue Feb 07 07:20:58 GMT 2023","Tue Feb 07 07:20:58 GMT 2023","4","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlToBe","urlToBe",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithTagThatAreInsideAnotherTag","selectAllElementsWithTagThatAreInsideAnotherTag","COMING SOON"
"passed","Tue Feb 07 07:20:53 GMT 2023","Tue Feb 07 07:20:53 GMT 2023","23","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfNestedElementsLocatedBy","presenceOfNestedElementsLocatedBy",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","invisibilityOfElementWithText","invisibilityOfElementWithText","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowXAndYPositionIndividually","getWindowXAndYPositionIndividually",""
"passed","Tue Feb 07 07:20:45 GMT 2023","Tue Feb 07 07:20:45 GMT 2023","58","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeClickableByLocator","elementToBeClickableByLocator",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithSpecificIdAttribute","selectAllElementsWithSpecificIdAttribute","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsArgs","visibilityOfAllElementsArgs","COMING SOON"
"passed","Tue Feb 07 07:20:51 GMT 2023","Tue Feb 07 07:20:51 GMT 2023","13","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","presenceOfAllElementsLocatedBy","presenceOfAllElementsLocatedBy",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllInputElementsWithMaxOrMinValueWhenValueIsInRange","selectAllInputElementsWithMaxOrMinValueWhenValueIsInRange","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ImplicitWaitTest","vznd.selenium.ImplicitWaitTest","implicitWait","implicitWait",""
"passed","Tue Feb 07 07:20:35 GMT 2023","Tue Feb 07 07:20:35 GMT 2023","366","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowHandles","getWindowHandles",""
"passed","Tue Feb 07 07:20:33 GMT 2023","Tue Feb 07 07:20:33 GMT 2023","183","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","executeJavascriptOpenAlert","executeJavascriptOpenAlert",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWhenTheyAreHovered","selectAllElementsWhenTheyAreHovered","COMING SOON"
"passed","Tue Feb 07 07:20:26 GMT 2023","Tue Feb 07 07:20:26 GMT 2023","237","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInteractionsTest","vznd.selenium.ElementsInteractionsTest","clear","clear",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithId","selectAllElementsWithId","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithTagAndAnotherTag","selectAllElementsWithTagAndAnotherTag","COMING SOON"
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsElementsWithAttributeContaining","selectAllElementsElementsWithAttributeContaining","COMING SOON"
"passed","Tue Feb 07 07:20:32 GMT 2023","Tue Feb 07 07:20:33 GMT 2023","366","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","enterInfoIntoPrompt","enterInfoIntoPrompt",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithIdSpecificEnding","selectAllElementsWithIdSpecificEnding","COMING SOON"
"passed","Tue Feb 07 07:20:29 GMT 2023","Tue Feb 07 07:20:29 GMT 2023","90","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isDisplayed","isDisplayed",""
"passed","Tue Feb 07 07:20:26 GMT 2023","Tue Feb 07 07:20:26 GMT 2023","80","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","getCssValue","getCssValue",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.CssSelectorsTest","vznd.selenium.CssSelectorsTest","selectAllElementsWithIdSpecificStartingAbdFollowingByHyphen","selectAllElementsWithIdSpecificStartingAbdFollowingByHyphen","COMING SOON"
"passed","Tue Feb 07 07:20:36 GMT 2023","Tue Feb 07 07:20:36 GMT 2023","49","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","cssSelector","cssSelector",""
"unknown","Tue Feb 07 07:20:18 GMT 2023","Tue Feb 07 07:20:18 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfAllElementsList","visibilityOfAllElementsList","COMING SOON"
"passed","Tue Feb 07 07:20:59 GMT 2023","Tue Feb 07 07:20:59 GMT 2023","33","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","visibilityOfElementLocated","visibilityOfElementLocated",""
"passed","Tue Feb 07 07:20:30 GMT 2023","Tue Feb 07 07:20:30 GMT 2023","29","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsFindersTest","vznd.selenium.ElementsFindersTest","findAllElementsByTag","findAllElementsByTag",""
"passed","Tue Feb 07 07:20:35 GMT 2023","Tue Feb 07 07:20:36 GMT 2023","281","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriverWait","storeAlertWithWebDriverWait",""
