"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 07 07:18:55 GMT 2023","Tue Feb 07 07:18:56 GMT 2023","218","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","executeJavascriptClickOnElement","executeJavascriptClickOnElement",""
"passed","Tue Feb 07 07:18:53 GMT 2023","Tue Feb 07 07:18:53 GMT 2023","288","Main suite","Selenium Web Driver Tests","vznd.selenium.AlertsTest","vznd.selenium.AlertsTest","storeAlertWithWebDriver","storeAlertWithWebDriver",""
"passed","Tue Feb 07 07:19:02 GMT 2023","Tue Feb 07 07:19:02 GMT 2023","146","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","takeScreenshotOfAWindow","takeScreenshotOfAWindow",""
"passed","Tue Feb 07 07:19:00 GMT 2023","Tue Feb 07 07:19:00 GMT 2023","74","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsInformationTest","vznd.selenium.ElementsInformationTest","isSelected","isSelected",""
"passed","Tue Feb 07 07:19:09 GMT 2023","Tue Feb 07 07:19:09 GMT 2023","25","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","elementToBeSelectedByElement","elementToBeSelectedByElement",""
"passed","Tue Feb 07 07:19:19 GMT 2023","Tue Feb 07 07:19:19 GMT 2023","7","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","urlContains","urlContains",""
"passed","Tue Feb 07 07:18:58 GMT 2023","Tue Feb 07 07:18:58 GMT 2023","79","Main suite","Selenium Web Driver Tests","vznd.selenium.ElementsTraditionalLocatorsTest","vznd.selenium.ElementsTraditionalLocatorsTest","linkText","linkText",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","maximizeWindow","maximizeWindow",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","statelessOf","statelessOf","COMING SOON"
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","javaScriptThrowsNoExceptions","javaScriptThrowsNoExceptions","COMING SOON"
"passed","Tue Feb 07 07:19:16 GMT 2023","Tue Feb 07 07:19:16 GMT 2023","30","Main suite","Selenium Web Driver Tests","vznd.selenium.ExplicitWaitTest","vznd.selenium.ExplicitWaitTest","textMatches","textMatches",""
"unknown","Tue Feb 07 07:18:47 GMT 2023","Tue Feb 07 07:18:47 GMT 2023","0","Main suite","Selenium Web Driver Tests","vznd.selenium.WindowsTest","vznd.selenium.WindowsTest","getWindowXAndYPositionIndividually","getWindowXAndYPositionIndividually",""
